"date","Open","High","Low","Close","Volume","Adjusted"
2020-11-19,170.570007,171.880005,169.300003,171.610001,2986000,170.207397
2020-11-20,171.5,172.949997,170.960007,172.889999,2656900,171.476944
2020-11-23,173.759995,174.860001,173.449997,174.139999,2064300,172.716721
2020-11-24,175,177.220001,174.899994,177.080002,3086000,175.63269
2020-11-25,176.839996,177.339996,175.449997,177.119995,2052200,175.672363
2020-11-27,177.820007,179.630005,175.570007,176.889999,1267100,175.444244
2020-11-30,175.770004,176,172.699997,172.729996,6141300,171.318237
2020-12-01,174.220001,175.690002,170.009995,170.520004,3859600,169.126312
2020-12-02,170.259995,172.580002,170.220001,171.850006,2421800,170.44545
2020-12-03,171.039993,173.389999,171.039993,171.830002,2377800,170.425613
2020-12-04,172.130005,173.160004,171.539993,172.460007,2663600,171.050461
2020-12-07,171.720001,172.5,169.179993,170.149994,2526800,168.759323
2020-12-08,169.740005,172.830002,169.699997,172.460007,1730800,171.050461
2020-12-09,172.669998,175.639999,171.929993,175.289993,2790900,173.857315
2020-12-10,174.869995,175.399994,172.690002,173.490005,2228800,172.072037
2020-12-11,172.300003,174.649994,172.169998,174.020004,1875700,172.597702
2020-12-14,175.669998,176.199997,172.990005,173.080002,3700100,171.66539
2020-12-15,174.389999,175.059998,172.550003,174.679993,2270600,173.252304
2020-12-16,174.610001,175.850006,174.350006,175.410004,1949900,173.976349
2020-12-17,176,177.460007,175.389999,176.649994,2327800,175.206207
2020-12-18,176.759995,177.460007,175.110001,176.419998,4682000,174.978088
2020-12-21,173.610001,176.130005,173.029999,175.660004,1704600,174.224304
2020-12-22,175.050003,175.929993,174.179993,174.779999,1381200,173.351486
2020-12-23,175.300003,175.809998,173.960007,173.990005,1762600,172.567963
2020-12-24,174.419998,174.789993,173.419998,174.520004,656200,173.093628
2020-12-28,175.309998,176.399994,174.389999,174.710007,1403000,173.282074
2020-12-29,175.550003,175.639999,173.149994,173.850006,1218900,172.429108
2020-12-30,173.880005,174.919998,173.380005,174.110001,1419100,172.686966
2020-12-31,174.119995,174.869995,173.179993,174.789993,1841300,173.361404
2021-01-04,175,176.199997,170.550003,171.869995,2996200,170.465271
2021-01-05,172.009995,173.25,170.649994,171.580002,2295300,170.177643
2021-01-06,172.720001,175.570007,172.039993,174.190002,3346400,172.766312
2021-01-07,171.559998,173.460007,166.160004,169.720001,5863400,168.332855
2021-01-08,169.169998,169.539993,164.610001,166.619995,4808100,165.258179
2021-01-11,166.100006,167.139999,165,165.199997,2737100,163.849792
2021-01-12,165.899994,167.179993,164.080002,166.509995,2949100,165.149078
2021-01-13,167.270004,167.740005,166.050003,166.279999,2098000,164.920959
2021-01-14,167.270004,167.360001,165.229996,166.410004,2895400,165.049911
2021-01-15,165.630005,166.259995,163.380005,165.550003,3550700,164.19693
2021-01-19,167.259995,169.550003,166.800003,169.119995,3903200,167.737747
2021-01-20,169.039993,170.580002,168.429993,170.220001,2672300,168.828766
2021-01-21,170.220001,171.490005,169.389999,170.669998,2688200,169.275085
2021-01-22,170.199997,170.199997,167.240005,169.039993,2349300,167.658401
2021-01-25,168.880005,172.490005,168.229996,170.389999,3353100,168.997375
2021-01-26,173.779999,176.839996,172.080002,175.949997,5148900,174.511932
2021-01-27,177.309998,187.270004,177.160004,186.649994,8097000,185.124466
2021-01-28,185,186.580002,182.580002,183.419998,4153700,181.920883
2021-01-29,182.289993,182.979996,174.869995,175.660004,4214600,174.224304
2021-02-01,175.970001,177.110001,173.970001,174.699997,2569700,173.272141
2021-02-02,176.25,177.529999,174.850006,175.020004,2844400,173.589539
2021-02-03,175.380005,177.440002,173.550003,175.479996,2874200,174.045761
2021-02-04,175.789993,177.289993,175.509995,177.100006,1833000,175.652542
2021-02-05,177.600006,179.229996,176.699997,179.009995,1820600,177.546921
2021-02-08,179.300003,180.869995,179.169998,180.759995,2355100,179.282608
2021-02-09,181.220001,181.899994,180.179993,180.940002,1942800,179.461151
2021-02-10,181.880005,182.380005,180.639999,181.080002,1929000,179.600006
2021-02-11,179.350006,179.880005,175.839996,177.210007,2187100,177.210007
2021-02-12,177.270004,178.839996,177.210007,178.699997,1081500,178.699997
2021-02-16,179,179.690002,176.320007,176.630005,1834000,176.630005
2021-02-17,176.050003,177.300003,175.139999,176.649994,1578100,176.649994
2021-02-18,177.25,179.669998,176.149994,179.369995,2087100,179.369995
2021-02-19,179.570007,180.770004,176.199997,176.539993,2986800,176.539993
2021-02-22,176.460007,177.089996,175.009995,176.119995,2271500,176.119995
2021-02-23,177.539993,177.539993,174.710007,176.169998,2352300,176.169998
2021-02-24,176,177.979996,173.759995,177.630005,2742600,177.630005
2021-02-25,177.520004,180.75,177.429993,178.759995,2634300,178.759995
2021-02-26,179.440002,179.449997,174.610001,175.059998,3363300,175.059998
2021-03-01,175.699997,177.5,175.699997,176.410004,1840000,176.410004
2021-03-02,177,177.789993,174.789993,177.110001,2272400,177.110001
2021-03-03,177.429993,180.020004,176.800003,178.059998,2267100,178.059998
2021-03-04,179.289993,180.179993,174.070007,177.630005,3532400,177.630005
2021-03-05,178.449997,181.559998,176.949997,180.800003,2261500,180.800003
2021-03-08,180.990005,185.699997,180.929993,183.770004,2574900,183.770004
2021-03-09,183.5,184.149994,181.020004,181.179993,2841500,181.179993
2021-03-10,182.369995,185.380005,181.410004,184.509995,2369900,184.509995
2021-03-11,183.130005,185.070007,182.100006,184.570007,2377300,184.570007
2021-03-12,185.610001,186.210007,184.270004,184.919998,2688700,184.919998
2021-03-15,186.029999,189.630005,185.710007,189.479996,3300000,189.479996
2021-03-16,188,188.460007,185.979996,186.850006,2065400,186.850006
2021-03-17,187.330002,189.990005,187.050003,188.300003,2545400,188.300003
